5.584613973040000073e-05 8.687948866279999582e-05 6.997294258330000009e-05 4.906178583040000257e-05 3.276414645369999745e-05 4.609107054420000119e-05 1.082405797209999988e-04 5.451750621429999716e-05 1.564244485050000037e-05 3.097531953239999759e-05 5.257610609989999691e-05 1.577161492610000161e-05 8.510229235980000732e-06 3.360656137369999967e-06 1.181114271280000083e-06 3.586937964429999753e-07 1.691804953909999963e-07 7.602442053670000173e-08 4.328655478499999888e-08 1.855386067010000051e-08 5.489126930769999912e-09 1.725468989909999944e-09 5.982025430559999601e-10 2.353275629919999989e-10 -7.389741210939999974e+02 1.271076431270000029e+02 -6.691639709470000241e+01 1.484869098659999942e+01 -4.915783405300000020e+00 -9.974555373190000518e-01 6.733519583939999442e-02 1.917116761209999964e+00 -3.647374629969999837e+00 -1.220796108250000067e+01 -5.996152400969999796e+00 1.469858932500000037e+01 4.938974857329999857e+00 1.959201693530000093e-02
9.495184713159999525e-06 3.085790012850000210e-05 5.357476402419999789e-05 5.278774187900000213e-04 5.225329659880000163e-04 1.728198549240000015e-04 6.144209182819999893e-04 3.635100729299999781e-04 9.797708480619999986e-05 3.038481918340000013e-05 5.703172791980000141e-05 2.612000935189999913e-05 5.876449904459999822e-06 7.637440830880000333e-06 1.933534804270000050e-06 3.706360303109999924e-07 1.160095308710000028e-07 4.708626377689999899e-08 1.794472481720000108e-08 6.122001128259999962e-09 1.989527653730000087e-09 8.434810627729999954e-10 4.729670544099999693e-10 2.276241001240000088e-10 -6.826643676759999835e+02 1.336356201170000020e+02 -9.705238342289999309e+01 -3.823210954669999939e+00 -3.509700775150000140e+01 -6.351312160490000025e+00 -2.414845228199999916e+00 -8.325532078740000008e-01 -1.481315970420000072e+00 2.912603855129999975e+00 8.569769859310000015e+00 2.073477745059999933e+01 -6.044791221619999710e+00 5.113870650530000228e-02
4.247119704809999682e-06 1.448950115450000068e-05 1.537122079749999958e-05 4.550596349869999875e-05 3.666272823470000266e-05 3.354901127749999792e-05 1.595102803550000074e-04 3.045728590219999937e-05 8.967075700639999913e-06 4.961275863019999766e-06 6.667008619839999928e-06 2.086029326160000172e-06 1.470821985089999989e-06 1.456504605810000059e-06 1.739256134670000126e-07 6.681042208360000409e-08 1.904194135699999910e-08 1.216342226940000014e-08 7.455364325890000350e-09 5.482726272990000121e-09 4.392865626810000015e-09 4.237685313769999789e-09 4.372971429409999890e-10 2.195679332789999943e-10 -8.732338867189999974e+02 1.366121215819999861e+02 -3.423271942139999879e+01 3.964432179929999744e-01 2.349853992459999930e+00 4.677535533910000431e+00 2.402335643769999862e+00 1.610663771630000074e+00 7.336505651470000000e-01 -6.274662494660000256e+00 -2.526854038240000211e+00 1.369568061830000083e+01 6.443976402279999682e+00 1.121626794340000073e-02
1.922275987449999923e-05 9.241400402969999475e-05 2.509240293879999801e-04 1.813372218750000100e-04 1.257993571930000106e-04 4.949970170859999911e-04 1.877566537590000023e-04 7.391336839650000060e-05 1.451818534410000041e-04 1.057317931550000062e-04 5.110250276630000040e-05 2.093921102639999878e-05 3.951955932279999703e-06 4.665257620219999910e-06 2.460296855130000183e-06 1.308102810069999911e-06 9.253493544750000330e-07 1.836981766700000021e-07 1.047675368680000036e-07 5.906123945459999737e-08 2.214031979969999922e-08 9.860529281979999656e-09 1.186104992000000058e-09 2.810613963790000054e-10 -7.166304931639999722e+02 1.288595428470000002e+02 -6.488285827640000036e+01 -8.775197982790000850e+00 -6.546936988829999748e+00 -6.075744628910000333e-01 -3.576997756959999997e+00 -2.933777809139999970e+00 -1.814458012580000057e+00 -1.270503711699999982e+01 -1.108243274690000035e+01 8.264593124390000156e+00 3.102699756619999860e+00 3.673727065320000346e-02
1.416560189680000022e-05 6.697500066369999939e-05 1.641180861040000046e-04 9.828713518799999803e-05 3.741627369889999924e-05 6.721795216439999576e-05 2.157024755430000137e-05 1.473017618990000039e-05 1.353859079249999922e-05 7.384296168309999914e-06 1.991404678850000116e-05 7.399470177920000360e-06 1.843481754800000064e-06 1.703097723290000095e-06 3.483102943850000140e-07 1.426332403299999875e-07 5.071497000130000188e-08 3.678461268920000116e-08 2.911766117110000109e-08 2.715807134729999924e-08 1.849173791870000122e-08 8.951907659590000355e-09 1.088599321800000036e-09 2.340959925909999824e-10 -7.682436523439999974e+02 1.577613677980000091e+02 -4.646719741820000138e+01 1.383770751950000033e+01 -8.862082958220000029e-01 -1.265936470029999938e+01 -1.039381027219999964e+01 -7.956831932070000057e+00 -3.241531372069999861e+00 -1.388870620730000027e+01 -9.300056457520000208e+00 8.077139854429999488e+00 3.521785974500000194e+00 1.671860739590000020e-02
2.235856118200000054e-05 9.575724106979999813e-05 3.899038129019999832e-04 2.592938544690000170e-04 1.010642299659999984e-04 2.316501049789999867e-04 1.168904418590000052e-04 5.817191049570000325e-05 8.387587877220000637e-05 4.828822784480000250e-05 7.274949166460000145e-05 2.520304587960000089e-05 8.173177775460000198e-06 7.982580427779999464e-06 4.348337824920000104e-06 1.602573547640000081e-06 9.237919016410000206e-07 7.486836466340000272e-07 3.949028553049999968e-07 2.480740874940000172e-07 1.221125529579999998e-07 3.355103928019999746e-08 4.578894152729999777e-09 3.074249188550000071e-10 -6.919226684569999861e+02 1.027017059329999995e+02 -5.416878509520000051e+01 -4.344289302830000032e+00 -8.118865966799999612e+00 -1.472695946690000035e+00 -8.537235260010000104e+00 -4.860040187840000137e+00 4.874550104140000228e-01 -4.192168235779999641e+00 -8.179505348210000193e+00 1.337224769590000051e+01 2.865684747700000035e+00 3.304700180890000200e-02
2.071046947090000105e-05 1.002538629109999964e-04 2.370162837909999996e-04 1.443173678130000085e-04 5.298464384399999858e-05 1.097497079169999995e-04 5.314485315470000171e-05 3.745515641640000072e-05 3.556731826390000282e-05 2.425756247249999834e-05 3.290464519520000286e-05 1.299973155260000036e-05 6.538971774719999907e-06 4.726788120019999612e-06 1.827378127930000067e-06 5.904025215390000248e-07 3.316776542309999958e-07 2.615440166659999913e-07 1.650460603739999998e-07 8.082538016649999539e-08 2.331305637430000112e-08 9.023733760220000700e-09 1.730804721770000035e-09 2.472515248099999938e-10 -7.268600463870000112e+02 1.336702728269999909e+02 -5.525894546509999827e+01 8.253057479860000711e+00 -5.842010498049999612e+00 -5.399389266970000101e+00 -1.080007362369999946e+01 -5.841397285460000255e+00 -2.512245416639999895e+00 -1.120133972170000014e+01 -1.233865642549999997e+01 5.589317798609999777e+00 9.143894910809999832e-01 2.292473427950000170e-02
9.357911949339999712e-06 2.371328082519999955e-05 7.568904402430000670e-05 4.824828647539999811e-05 2.626077912280000109e-05 6.461863813459999537e-05 1.012087886920000084e-05 7.745713446640000393e-06 1.632353087190000082e-05 1.297460858040000076e-05 2.436361683069999929e-05 8.661700121589999450e-06 2.980026238219999810e-06 2.359376821910000004e-06 8.631915875409999718e-07 3.090149220949999857e-07 7.883571129239999781e-08 1.317000339899999942e-07 8.028880671420000584e-08 1.896163404069999974e-08 5.940127500990000228e-09 2.637971618919999823e-09 5.842434869229999734e-10 2.234431528690000111e-10 -7.693131713870000112e+02 1.159462509159999968e+02 -5.338256073000000157e+01 1.590946483609999973e+01 -6.102867126459999847e-01 -4.661281108859999911e+00 -3.028572320939999951e+00 -2.818794548510000220e-01 1.048297500610000021e+01 -2.353196144099999998e+00 -7.841997146609999803e+00 9.637813568120000340e+00 3.121810436250000098e+00 1.262137386949999975e-02
5.859368229720000046e-06 6.049016064939999744e-06 9.173183570969999277e-06 1.655835512790000057e-05 4.511827228270000042e-06 1.096754999709999903e-06 7.518364100179999678e-07 4.714866577160000126e-07 3.890434641109999759e-07 4.911454993820000324e-07 4.576774017550000132e-07 1.657491708330000122e-07 9.019746016749999571e-08 3.122941549800000270e-08 1.551976325229999966e-08 6.450140865870000286e-09 2.813000055110000176e-09 1.991860898439999882e-09 1.496280543910000093e-09 8.721396937970000455e-10 4.687856214320000021e-10 4.081151805390000037e-10 2.844965929500000251e-10 2.183623698529999956e-10 -8.787443847660000529e+02 1.553503723139999977e+02 -1.594645118709999920e+01 1.341078186040000020e+01 -1.748264208440000050e-02 -1.055904769900000062e+01 -1.468854331970000082e+01 -3.461502790449999978e+00 7.340404987340000353e+00 2.016170740130000194e+00 1.640079021450000063e+00 1.588329410549999920e+01 1.259600830079999945e+01 3.157222177830000184e-03
9.330547072749999753e-06 7.248172914839999645e-05 6.760957330700000047e-05 2.056033372359999996e-05 4.925196208210000312e-06 1.194033643509999899e-06 1.848093120319999905e-06 6.818289648440000520e-07 7.971538593669999841e-07 1.112567815649999932e-06 1.105693741009999980e-06 4.923149958810000338e-07 8.736370205040000052e-08 3.446373142420000312e-08 1.439966013089999923e-08 7.561399506529999308e-09 2.768378193349999911e-09 2.083255790100000100e-09 1.727924026080000101e-09 1.005237337809999908e-09 5.205469943979999532e-10 3.772963885760000214e-10 2.658472053609999987e-10 2.172590857220000123e-10 -8.587726440430000139e+02 1.719331970210000122e+02 -1.328785705569999998e+01 2.419025230409999949e+01 1.240938663480000059e+01 -1.156196880339999922e+01 -1.861358642580000122e+01 -1.045300960540000013e+01 -3.463185071949999916e+00 -1.363807964319999932e+01 -9.967361450200000306e+00 4.566406250000000000e+00 3.337485313420000210e+00 6.747853010889999677e-03
6.924710305609999632e-06 3.094130761379999985e-06 2.728521621979999948e-06 2.003080226130000062e-06 7.928937861829999567e-07 8.949713787839999801e-07 5.617458782580000291e-07 6.863905355199999609e-07 5.310549795470000498e-07 2.943402819260000166e-07 4.588139574929999869e-07 1.094317951810000031e-07 2.108572161320000092e-08 1.365274382439999929e-08 5.282075221660000353e-09 2.097252815860000036e-09 1.646982217269999988e-09 1.299730878480000006e-09 9.521531341149999502e-10 6.397443685910000171e-10 4.056409097510000011e-10 3.346448396170000183e-10 2.590438696880000254e-10 2.164864815189999977e-10 -9.150874023439999974e+02 1.530140380859999993e+02 -1.992815208440000063e+01 9.093976974489999421e+00 1.788619232179999941e+01 6.773562908169999730e+00 -3.429372906679999944e-01 2.099057912830000205e+00 6.774998664860000019e+00 2.758885145189999832e+00 -2.298186779019999904e+00 9.522129058839999161e+00 5.234775543209999604e+00 1.829237327909999985e-03
6.170489541550000207e-06 1.049797720039999987e-05 6.354319793900000031e-06 2.980905719599999822e-06 7.620995461369999783e-07 7.984909302649999590e-07 2.513655488200000005e-07 2.490781412229999892e-07 1.721988951430000017e-07 1.357163910140000100e-07 1.131752682680000056e-07 3.289937922089999941e-08 5.033587768819999951e-09 3.437560236460000023e-09 1.709617225559999911e-09 8.244102067679999520e-10 6.050095424649999631e-10 5.132640978899999911e-10 4.668940234429999685e-10 3.727350095240000009e-10 3.003510495870000170e-10 2.645156871320000148e-10 2.448263258790000020e-10 2.150342542919999968e-10 -9.478005371089999471e+02 1.771794586180000124e+02 4.655864238740000438e+00 6.456129550930000072e+00 1.434785938259999938e+01 6.836155056949999587e-01 -7.562617301939999592e+00 -1.793583750720000092e+00 5.359063625340000137e+00 -2.595835924150000196e+00 -4.354220390320000078e+00 6.488173961640000265e+00 2.550500631329999823e+00 2.106950385500000206e-03
4.450076175999999941e-06 1.845297333599999918e-06 5.297983534550000217e-06 8.955017847260000434e-07 1.065382235769999942e-07 1.960866455870000100e-07 1.351773164519999962e-07 4.575722556410000059e-08 4.122073349320000137e-08 3.446292495819999761e-08 4.384132168410000071e-08 1.448613140550000034e-08 4.953652155140000252e-09 2.892781569839999878e-09 1.648440939310000050e-09 7.656185130320000016e-10 6.043779365859999576e-10 5.357537191659999684e-10 4.896795191559999524e-10 3.807893167449999895e-10 3.000840409489999846e-10 2.728182679769999875e-10 2.447295421869999957e-10 2.183613428959999927e-10 -9.922362060550000251e+02 1.468241729739999926e+02 1.348101711270000003e+01 1.997137641910000028e+01 2.324421119690000026e+01 3.266150712970000036e+00 -7.369195938109999844e+00 -2.728013753890000004e+00 3.685465812679999953e+00 -1.942951321600000059e+00 1.212000012400000104e+00 1.284714126589999950e+01 9.346921920779999837e+00 1.286784536210000031e-03
9.780624168340000302e-06 2.647687142599999919e-05 1.298753486480000094e-04 3.837206895699999971e-05 3.499966624079999807e-05 5.258449891700000216e-05 2.924553882619999951e-05 2.019659768849999844e-05 3.108774399150000155e-05 2.225075513710000140e-05 2.368561581529999975e-05 1.199225971499999918e-05 3.252548367529999947e-06 2.964859277199999896e-06 1.570275117050000009e-06 4.913356974609999704e-07 2.407491308529999791e-07 1.782588867629999914e-07 9.149462698589999502e-08 4.803194997290000159e-08 2.026278345110000015e-08 8.041976862220000612e-09 1.296984852850000030e-09 2.313036151499999934e-10 -7.938446655269999610e+02 1.166798172000000022e+02 -4.709142684940000123e+01 8.534636497499999308e+00 1.809400796890000107e+00 5.442441940310000170e+00 -4.578139305109999668e+00 1.254268288610000059e+00 5.187171936040000375e+00 -5.371798038479999704e+00 -4.658635616299999782e+00 9.975415229799999395e+00 3.185508966450000035e+00 1.361610274760000072e-02
9.281190614270000446e-06 9.916119552139999306e-07 3.670013768439999929e-07 1.932251478819999913e-07 1.288905338010000013e-07 6.755652037779999439e-08 4.282957277720000042e-08 3.139256676829999988e-08 3.001090931319999840e-08 2.539087695650000031e-08 1.757543977019999931e-08 6.425297183199999879e-09 1.705875107840000057e-09 1.430190743610000022e-09 1.214350398020000073e-09 6.678531616619999679e-10 5.336472930219999749e-10 5.157008153839999867e-10 5.147011150619999732e-10 4.133982045570000170e-10 3.134883463930000066e-10 2.777063579100000038e-10 2.460021075729999900e-10 2.175448848839999923e-10 -9.962843627930000139e+02 1.459618835450000063e+02 1.417375087739999984e+01 1.880377769469999905e+01 2.736224365229999833e+01 1.209432315829999993e+01 2.605047702789999864e+00 9.345211029050000562e+00 1.504579257970000050e+01 3.805294036869999896e+00 2.266676425930000072e+00 9.037247657780000054e+00 1.047942399979999939e+00 1.187853631560000043e-03
4.441018973010000181e-04 1.684614981060000079e-04 1.380341127510000107e-04 8.618348510939999524e-05 5.081510607850000199e-05 2.853291334759999859e-05 6.240639777389999840e-05 2.485645745759999928e-05 7.109167654559999983e-06 5.773094926549999943e-06 5.663098818329999577e-06 1.849388468140000061e-06 6.302467454590000273e-07 2.763173370109999968e-07 8.870763679169999628e-08 3.463168951609999923e-08 9.777274101449999794e-09 2.138570209809999812e-09 8.725950517710000397e-10 1.708699570719999926e-10 5.610692466179999726e-11 1.706359532840000054e-11 2.098677828739999857e-11 4.120443916619999866e-11 -1.019143798830000037e+03 1.483541717530000028e+02 -1.743078613280000155e+01 8.546577453610000319e+00 7.868563175200000259e+00 4.631973743439999680e+00 8.004089355470000555e+00 6.304675579070000424e+00 8.507277369500000352e-01 -3.311818599700000032e+00 1.224954605099999982e+00 7.440862178799999782e+00 5.123199939730000096e+00 1.809751242400000140e-02
1.130518503489999943e-04 1.613694985280000020e-05 2.419404154350000055e-06 1.214471922139999914e-06 5.088146508569999786e-07 1.310229777120000096e-06 6.310113349170000341e-06 8.215601496889999627e-07 4.919086293850000114e-08 1.005011540659999972e-07 2.621380446039999994e-08 6.258285889520000324e-09 9.445465520840000210e-10 2.367281370929999907e-10 5.865171542879999968e-11 3.118095712179999849e-11 2.354129738369999848e-11 2.292985593070000009e-11 2.415543633170000000e-11 2.034051919949999859e-11 9.027317955660000686e-12 4.474835432759999965e-12 1.721342339500000008e-11 4.234653253049999694e-11 -9.784451904300000251e+02 2.380441284180000139e+02 1.005340194699999934e+01 -7.614709377289999637e+00 3.454867935179999705e+01 2.125865745540000162e+01 2.209050941470000140e+01 2.830564308170000132e+01 2.467763185499999956e+00 -1.724286460880000149e+01 -6.275146961209999930e+00 1.423206710820000076e+01 1.959277534479999971e+01 6.071879994120000373e-03
4.908221308139999972e-05 6.327917162710000178e-06 5.402691840569999815e-07 2.553450997309999978e-07 7.334357832179999539e-08 1.654740202640000093e-07 7.179224326139999891e-07 7.696107218179999820e-08 4.044974577509999903e-09 7.811118862830000043e-09 1.548024930459999932e-09 3.152783589749999768e-10 5.614091830309999796e-11 3.240653578820000175e-11 2.384934263969999927e-11 2.268831650330000030e-11 2.170347582210000084e-11 2.252853285870000130e-11 2.387678249559999993e-11 1.998955515000000033e-11 8.763234062010000029e-12 4.745287496279999996e-12 1.710700331389999956e-11 4.201079067960000041e-11 -1.048269165039999962e+03 2.104861297610000008e+02 5.079819107059999794e+01 -2.092350721359999888e+00 2.441793060299999851e+01 3.219383239750000314e+01 2.234104156489999937e+01 2.106714439390000138e+01 8.306248664860000019e+00 -1.350119495390000068e+01 -9.459981918329999573e+00 1.483828830719999914e+01 2.162768173219999923e+01 3.241592552510000162e-03
3.114485662080000180e-05 2.879733983719999884e-06 2.154428102589999952e-07 8.128986905830000382e-08 1.635197044440000160e-08 2.405501575709999913e-08 7.539066615439999390e-08 8.968908282719999799e-09 5.897782262559999933e-10 5.835875671600000423e-10 1.436633312309999976e-10 5.163072053230000002e-11 3.500909978579999825e-11 2.878927478360000023e-11 2.560726283800000130e-11 2.409917751470000083e-11 2.292021086809999844e-11 2.342113482320000000e-11 2.382185594619999863e-11 2.052185331389999888e-11 8.142876997690000011e-12 4.634250882349999836e-12 1.719817344089999866e-11 4.300724359969999888e-11 -1.097527465820000089e+03 1.834446258540000088e+02 7.973249816889999408e+01 1.792854881290000080e+01 1.690700149539999941e+01 3.138156318660000110e+01 3.007144927979999949e+01 1.699597930910000088e+01 2.430294990540000200e+00 -6.568531513209999950e+00 -2.207581996920000122e+00 1.179601001740000044e+01 1.728228187559999895e+01 2.423322526740000031e-03
3.514353011270000024e-04 1.266036560990000065e-04 9.088177466769999568e-05 4.077368794239999720e-05 2.382437924100000052e-05 1.221293405249999916e-05 2.243008020740000079e-05 1.294093726759999984e-05 2.996799139510000014e-06 1.303350927630000086e-06 2.083571871479999992e-06 8.090228789110000137e-07 2.749183352079999762e-07 9.462483774309999915e-08 2.169403501280000139e-08 6.715524136780000347e-09 2.341238314329999951e-09 5.449415918509999778e-10 2.099583285009999895e-10 4.356665375679999989e-11 1.704152617630000137e-11 7.981497407439999665e-12 1.743411144619999845e-11 4.241533166359999847e-11 -9.366987915040000416e+02 2.543730468750000000e+02 1.039794635770000042e+01 3.540809154509999779e+00 2.838764572139999842e+01 1.642362785339999931e+01 1.497792625429999980e+01 6.716343402859999756e+00 -1.477789592739999947e+01 -1.219162940980000087e+01 8.355261802670000293e+00 1.350483608250000067e+01 2.237694263459999888e+00 1.504774298520000081e-02
