[-1091.93, 63.2257, -116.9, -58.9961, 31.7684, 61.8539, 20.4225, -30.4161, -53.3925, -19.3828, 46.8497, 37.5931, -14.8663]
[-1084.78, 63.0092, -122.43, -58.6328, 31.4643, 61.5947, 24.8392, -25.2268, -49.5426, -19.4579, 36.9173, 31.4444, -18.9568]
[-1081.78, 68.9042, -111.346, -50.1533, 30.3109, 59.9561, 24.6168, -32.7183, -62.9489, -23.7981, 42.4028, 32.9753, -16.866]
[-1083.38, 57.5745, -114.739, -50.8342, 18.4983, 58.5862, 20.9134, -36.224, -61.2105, -27.2564, 43.9818, 37.0686, -21.7683]
[-1095.96, 75.9999, -110.179, -71.7352, 30.3994, 62.1165, 23.7545, -24.4152, -53.0249, -21.5259, 48.6521, 45.0901, -18.2778]
[-1098.64, 58.8352, -124.495, -77.4391, 19.6739, 63.8276, 22.5558, -31.7865, -52.0235, -21.5935, 43.3839, 38.0704, -13.8626]
[-1110.82, 61.2562, -118.827, -80.8298, 29.4091, 69.2177, 17.3606, -37.5378, -53.916, -25.4392, 39.2916, 42.7624, -14.9259]
[-1082.7, 63.1778, -120.48, -63.1415, 23.8243, 63.2344, 9.0731, -47.251, -57.3799, -21.5533, 46.8827, 38.6888, -12.1925]
[-1073.12, 69.9473, -121.521, -56.558, 30.5182, 63.2137, 15.042, -45.2061, -60.9079, -23.1812, 39.9297, 24.041, -23.3489]
[-1098.12, 67.0298, -115.068, -66.2182, 29.5219, 63.2223, 23.9655, -37.9614, -58.7833, -16.2736, 49.1147, 37.8305, -25.1609]
[-1090.28, 72.076, -116.221, -65.7992, 34.833, 63.3017, 22.5121, -31.087, -59.8598, -23.2871, 41.9027, 29.1947, -25.9112]
[-1086.29, 81.2773, -106.671, -58.4806, 42.7315, 71.0154, 26.6405, -30.7418, -57.8748, -20.1759, 45.39, 27.8735, -30.7025]
[-1090.89, 65.5489, -115.802, -53.4414, 44.9598, 72.5558, 24.0782, -30.3382, -54.4728, -24.1305, 40.1713, 29.5345, -24.1747]
[-1090.82, 70.3221, -110.249, -57.9782, 39.2947, 71.466, 26.5637, -24.5815, -55.8322, -25.9267, 44.4259, 35.8861, -15.1329]
[-1103.14, 62.1502, -108.575, -58.4426, 41.0519, 78.4238, 17.0895, -47.2464, -58.7768, -18.3392, 49.0456, 42.147, -16.8354]
[-1088.4, 72.2968, -115.313, -65.358, 31.5457, 61.0343, 11.8972, -43.3788, -55.0759, -13.1948, 50.4806, 43.1704, -9.96011]
[-1092.25, 78.5669, -105.923, -58.2359, 37.0225, 59.5979, 24.731, -30.8656, -62.8936, -18.8925, 55.368, 39.9333, -17.641]
[-1098.22, 68.2838, -112.465, -58.6112, 36.9142, 61.765, 22.528, -37.2718, -60.5569, -22.9302, 41.3052, 36.5997, -21.1041]
[-1096.77, 69.2155, -102.252, -56.3437, 31.6804, 69.5932, 25.9419, -33.694, -60.3918, -25.4152, 45.1559, 34.9499, -24.2966]
[-1082.72, 77.6646, -103.086, -56.3101, 34.1876, 67.858, 20.0736, -33.1031, -61.6088, -26.4004, 42.5272, 33.1401, -20.8189]
[-1094.82, 67.5484, -119.284, -70.5932, 28.9588, 62.8266, 22.3526, -37.7622, -62.3699, -18.8531, 45.7885, 33.1468, -18.9415]
[-1098.66, 65.4128, -110.015, -59.1396, 36.3065, 80.885, 37.5144, -31.1897, -52.1291, -13.1916, 54.3656, 36.542, -25.3626]
[-1090.12, 72.7313, -108.234, -57.1064, 38.4595, 73.2775, 21.8239, -42.9218, -59.2041, -16.2163, 47.4041, 27.4226, -26.6178]
[-1085.86, 80.3493, -103.864, -53.0719, 39.803, 67.6182, 27.3112, -35.1692, -55.9167, -8.80483, 47.6052, 32.0335, -19.7665]
[-1092.77, 71.356, -105.819, -56.9189, 42.5378, 77.2175, 19.27, -39.3316, -54.927, -10.7325, 52.1835, 28.584, -22.874]
[-1096.06, 65.1935, -110.052, -56.6473, 28.9535, 65.8077, 30.3058, -36.9711, -62.7605, -19.576, 48.4961, 36.4356, -21.4685]
[-1093.24, 63.1527, -108.632, -53.7148, 26.9093, 61.113, 19.2926, -38.39, -63.2458, -23.1734, 48.3756, 30.9078, -20.9903]
[-1106.73, 65.5747, -107.176, -53.7182, 39.7205, 65.5521, 35.1319, -33.1047, -62.6063, -8.24785, 53.8189, 35.5148, -26.3867]
[-1113.16, 56.052, -119.612, -66.7563, 43.6191, 74.3745, 33.6069, -19.8275, -49.9628, -9.26218, 56.2377, 31.4246, -26.1775]
[-1116.41, 54.3527, -102.975, -37.3453, 56.6055, 78.3558, 29.6825, -41.7732, -64.6369, -14.1867, 57.1794, 37.7995, -26.405]
[-1108.02, 77.658, -95.1437, -58.6634, 39.7747, 67.2085, 24.1322, -44.6731, -68.144, -15.5991, 49.8601, 29.6543, -33.4702]
[-1108.84, 67.7323, -107.241, -67.6383, 26.5399, 60.2999, 26.3383, -34.677, -57.5202, -16.0328, 49.2134, 37.3782, -26.0197]
[-1104.49, 69.1317, -111.053, -72.7292, 21.9239, 54.0523, 17.7788, -39.6974, -61.9718, -23.22, 41.5043, 38.8047, -14.591]
[-1115.34, 67.9576, -100.897, -72.3721, 17.6011, 53.1414, 23.713, -33.0386, -69.1807, -27.4919, 50.7996, 36.5357, -26.5004]
[-1113.64, 59.7698, -101.911, -61.482, 28.365, 63.9549, 18.4144, -37.9931, -64.2604, -25.8018, 48.8745, 39.1144, -29.3155]
[-1116.16, 60.9089, -103.924, -69.1317, 28.2107, 69.1424, 18.6772, -35.1422, -53.619, -18.9495, 56.792, 44.7076, -24.4395]
[-1113.72, 67.8405, -105.549, -71.5835, 26.5409, 59.1971, 21.0611, -39.6612, -63.4986, -16.8997, 48.8865, 35.7327, -22.5871]
[-1103.61, 68.1013, -108.326, -71.2861, 16.313, 49.4166, 14.7413, -37.9278, -62.0867, -20.4299, 50.5455, 32.3817, -28.6617]
[-1111.62, 70.6465, -101.015, -67.0773, 28.3121, 56.3124, 17.8563, -36.1658, -65.373, -18.8446, 58.2088, 37.7445, -24.0855]
[-1115.54, 60.1741, -113.891, -68.6919, 38.6664, 70.1446, 24.0204, -38.5631, -61.6228, -20.5827, 43.3638, 35.2273, -16.3558]
[-1107.83, 65.5453, -105.154, -61.4254, 29.488, 64.9811, 23.2404, -43.4897, -60.1833, -21.5997, 43.0434, 45.8296, -14.3207]
[-1110.84, 69.6555, -102.977, -67.0435, 31.9972, 68.6051, 27.3972, -34.5823, -62.1843, -27.9329, 50.8016, 48.2905, -21.4626]
[-1106.31, 68.5487, -101.07, -55.9731, 39.6779, 68.5325, 22.4697, -33.5964, -59.0945, -24.0502, 50.0644, 46.386, -12.4455]
[-1097.11, 79.1593, -94.3466, -54.5305, 28.1511, 61.4448, 31.9774, -28.329, -53.5772, -16.2472, 51.0868, 44.0473, -18.585]
[-1103.01, 81.5815, -86.9598, -49.1119, 43.1179, 67.6133, 20.1669, -41.5102, -62.9421, -19.4477, 46.4123, 34.8479, -25.2408]
[-1102.68, 67.4087, -102.102, -60.0227, 32.0526, 73.4126, 28.0205, -31.3133, -60.0591, -21.8577, 58.9416, 36.6835, -22.0632]
[-1093.96, 78.8569, -102.531, -64.4552, 31.4602, 59.9544, 10.2195, -39.5622, -53.1482, -16.3952, 46.1167, 37.8167, -15.2483]
[-1100.25, 74.2822, -97.861, -60.9848, 24.7901, 59.0135, 9.92355, -51.1191, -58.4844, -18.4684, 41.9761, 31.1725, -27.3461]
[-1112.59, 78.6445, -97.7337, -73.1994, 29.8148, 54.9558, 10.2093, -42.3345, -61.3274, -18.1953, 47.4232, 37.8531, -23.0683]
[-1118.52, 58.4487, -105.135, -64.83, 24.9701, 63.2385, 26.8414, -41.6931, -66.674, -22.0382, 43.9268, 35.9189, -21.3544]
[-1125.63, 64.2771, -97.1092, -65.8113, 35.7975, 65.4337, 18.2836, -36.3266, -60.144, -22.3021, 50.2231, 45.0924, -20.198]
[-1123.45, 68.6965, -94.3354, -65.6735, 32.2469, 67.2815, 32.9976, -26.7961, -53.1291, -16.8507, 42.044, 34.4421, -29.9533]
[-1107.88, 69.6542, -99.0687, -65.5527, 17.2989, 54.8591, 26.2877, -29.7782, -59.3798, -25.5803, 44.6402, 41.433, -15.1372]
[-1114.97, 62.9043, -110.241, -77.0086, 15.4572, 51.0624, 16.9294, -41.1875, -61.7173, -17.3364, 47.9525, 40.5976, -10.0977]
[-1120.27, 59.4631, -109.448, -75.0453, 20.9657, 54.9383, 19.7984, -35.4374, -61.9744, -21.3784, 43.8973, 35.099, -16.2141]
[-1120.25, 53.5195, -108.404, -67.7238, 25.6717, 59.927, 12.6323, -43.8106, -61.3057, -15.0625, 48.8513, 36.2136, -18.6217]
[-1125.02, 58.979, -107.904, -75.1848, 20.2793, 52.9022, 16.0333, -46.2307, -63.0111, -11.9759, 48.2571, 38.5421, -15.7889]
[-1126.24, 59.6327, -108.444, -70.677, 32.6948, 60.3031, 25.0519, -37.3774, -62.4544, -11.9328, 47.7589, 40.4726, -9.64333]
[-1121.55, 66.4579, -96.9282, -57.8404, 40.9118, 64.9524, 21.8818, -39.7282, -54.4435, -5.67547, 47.262, 37.5727, -17.4067]
[-1122.36, 70.3111, -93.9185, -63.1216, 40.539, 72.1386, 28.2597, -30.135, -48.5171, -14.6102, 38.5947, 32.7465, -28.4579]
[-1121.64, 60.1954, -104.311, -70.1867, 34.6651, 77.6074, 35.4058, -25.9778, -54.6605, -15.2311, 43.5551, 27.7116, -27.2092]
[-1119.37, 57.6298, -108.309, -64.3452, 31.413, 69.5854, 36.8995, -30.33, -56.7717, -12.9773, 47.8829, 34.8786, -17.0746]
[-1127.25, 57.2515, -108.109, -74.6581, 30.9782, 73.7522, 38.9416, -26.6206, -58.8515, -10.9767, 52.7533, 36.3307, -13.6292]
[-1127.48, 63.3751, -96.634, -64.3121, 35.5318, 69.9435, 37.635, -20.88, -54.9439, -13.6455, 53.6571, 41.4599, -16.3691]
[-1120.53, 67.7551, -100.306, -67.6903, 37.8316, 68.5038, 23.6894, -28.1896, -43.118, -4.2198, 52.7734, 36.3582, -24.3202]
[-1121.96, 68.0934, -96.1397, -66.539, 31.6806, 68.6786, 32.1701, -32.759, -53.0178, -0.206779, 58.6195, 36.3165, -27.4485]
[-1112.72, 65.6711, -101.226, -62.554, 34.97, 73.3388, 24.849, -41.8518, -54.6504, -7.24166, 51.0985, 40.1621, -14.6224]
[-1122.94, 66.6485, -103.732, -79.6217, 28.3298, 60.1605, 13.0417, -37.8492, -57.5647, -15.8873, 43.4089, 39.9284, -8.43309]
[-1132.03, 60.3762, -104.278, -77.3918, 26.6778, 57.3598, 21.4862, -29.5405, -54.8079, -14.8046, 50.8026, 41.7282, -20.6185]
[-1142.74, 56.9249, -98.7179, -74.8172, 31.3058, 60.4723, 16.8271, -39.7424, -61.7065, -16.9172, 46.4709, 40.7022, -18.8485]
[-1134.65, 58.1273, -97.2289, -65.1229, 41.1449, 74.5951, 21.9174, -38.4806, -53.133, -11.5895, 46.9728, 33.5408, -23.6682]
[-1133.85, 59.0223, -99.8527, -67.8967, 42.2296, 75.8085, 29.6662, -26.3491, -52.0003, -18.7254, 40.2617, 30.3279, -21.7281]
[-1118.88, 75.5726, -85.7579, -59.2634, 32.4433, 63.898, 30.6289, -31.1983, -66.2681, -26.6427, 38.8885, 28.4682, -25.5649]
[-1131, 66.1916, -91.7085, -67.6211, 33.0473, 64.9629, 19.9355, -38.4349, -63.5338, -28.1389, 37.5533, 30.3774, -31.8369]
[-1136.43, 62.6206, -90.8459, -59.917, 49.3741, 73.8668, 16.3739, -42.6068, -60.0274, -14.8083, 48.2442, 32.2822, -28.7294]
[-1130.02, 65.9989, -89.9134, -58.821, 45.9279, 77.2763, 26.3442, -35.5411, -55.289, -16.158, 52.8146, 49.0758, -19.5804]
[-1123.6, 68.6838, -102.662, -77.79, 33.415, 68.9076, 31.8143, -19.0554, -47.5561, -8.31631, 58.4029, 51.5426, -3.64267]
[-1121.34, 76.6881, -89.3205, -66.6775, 35.5083, 66.298, 29.0229, -27.5951, -54.7078, -11.9216, 50.7482, 40.2927, -20.3046]
[-1130.73, 60.5258, -101.682, -69.6016, 33.4239, 55.8912, 12.8578, -33.5621, -52.3551, -11.9825, 52.0582, 40.934, -27.7117]
[-1113.39, 72.0425, -98.5171, -65.5175, 31.378, 60.5935, 22.9809, -34.127, -64.9547, -30.5108, 35.1038, 28.9323, -24.8893]
[-1123.77, 67.7651, -95.5095, -64.9271, 38.2558, 70.5918, 30.4204, -30.253, -64.6153, -25.3381, 39.8604, 31.6988, -15.6211]
[-1130.44, 51.7969, -110.221, -70.113, 34.5404, 67.5956, 25.7894, -33.5627, -56.0054, -13.2943, 42.9312, 31.1356, -21.237]
[-1136.65, 58.5641, -100.75, -73.6392, 33.0082, 66.0188, 21.5924, -39.0497, -60.8844, -17.7837, 45.0158, 38.3354, -21.084]
[-1126.96, 67.4753, -95.8677, -70.2656, 25.1502, 55.1634, 26.5371, -29.5794, -55.1307, -7.27769, 49.9808, 34.6523, -22.5145]
[-1131.29, 58.6267, -97.0835, -69.6671, 27.6939, 68.1462, 22.7761, -35.3957, -49.3566, -12.4386, 46.6474, 43.5955, -12.689]
[-1131.68, 59.6167, -100.946, -73.2583, 26.5885, 66.644, 34.411, -26.039, -54.6536, -18.5375, 47.2982, 42.9451, -23.9828]
[-1118.64, 71.7807, -95.8182, -71.7717, 21.9818, 62.5891, 34.4447, -26.2657, -47.4582, -9.0701, 40.7362, 42.4978, -7.81211]
[-1129.24, 66.132, -90.8879, -65.9852, 31.7556, 70.1105, 25.7057, -40.0458, -54.8013, -9.9623, 49.2827, 41.7418, -16.1289]
[-1124.3, 63.1582, -98.088, -63.2959, 30.7332, 68.2157, 37.1482, -28.9493, -50.3961, -9.48546, 45.3385, 41.9863, -18.7306]
[-1126.01, 69.854, -91.4038, -64.5924, 34.2518, 67.7451, 35.2905, -22.6306, -47.5569, -8.62068, 50.25, 53.6269, -5.41415]
[-1127.72, 62.3551, -97.9888, -60.0707, 39.7472, 67.6912, 35.4131, -22.3827, -47.6334, -3.74865, 52.801, 44.6731, -9.88816]
[-1123.48, 57.2468, -110.458, -70.5603, 29.0997, 64.1613, 29.1168, -33.2683, -51.6594, -9.78053, 49.382, 43.8127, -18.3687]
[-1114.79, 64.45, -105.451, -71.5119, 22.4102, 62.082, 22.1303, -37.8575, -49.0904, -9.24995, 51.3846, 46.0593, -12.1338]
[-1127.87, 68.2975, -98.1969, -74.344, 31.7974, 61.088, 21.9019, -30.76, -54.8736, -11.9771, 51.712, 41.249, -18.2552]
[-1127.41, 63.8475, -98.5456, -72.8889, 27.6044, 64.1637, 22.586, -37.0249, -62.6555, -18.1978, 51.5239, 39.9168, -13.8168]
[-1131.21, 51.3909, -105.209, -68.7236, 28.2203, 68.5374, 26.8016, -28.4534, -44.4881, -10.6865, 55.7545, 46.4829, -16.5403]
[-1128.65, 53.813, -100.596, -64.2974, 29.6655, 71.0593, 27.2819, -32.9168, -47.4765, -5.15839, 56.8249, 40.1539, -20.8648]
[-1123.1, 67.6287, -88.5294, -57.4913, 37.0559, 71.9149, 22.1187, -42.7282, -57.3684, -11.2464, 53.99, 43.5949, -16.4316]
[-1128.45, 71.2242, -81.9637, -55.4295, 45.3193, 78.3508, 36.2224, -23.1147, -56.7175, -19.8706, 47.799, 36.1609, -25.9151]
[-1137.18, 58.2717, -95.8138, -68.6098, 29.8504, 68.2392, 39.6119, -22.7132, -55.6072, -8.64285, 49.9861, 33.2481, -20.0608]
[-1126.02, 59.9914, -104.708, -71.3551, 33.8839, 71.0851, 27.9246, -26.9075, -46.4925, -15.6312, 43.0799, 38.1652, -15.2461]
[-1128.34, 62.0936, -102.356, -68.0843, 35.761, 58.9405, 18.8322, -33.3821, -55.8226, -11.6586, 52.2543, 44.9384, -14.0253]
[-1135.76, 59.6401, -92.7924, -64.1902, 33.4678, 69.751, 31.4033, -34.387, -62.8108, -23.1173, 40.6069, 46.5799, -7.19504]
[-1134.51, 51.7622, -106.108, -65.1682, 41.3264, 73.9027, 32.6128, -32.1664, -61.5737, -17.4202, 43.0961, 35.4778, -14.7834]
[-1125.83, 64.4378, -96.7546, -63.2504, 41.2263, 80.2522, 36.0323, -34.2816, -57.8607, -19.9964, 38.0892, 35.7164, -23.3574]
[-1130.03, 58.6997, -99.4397, -63.5546, 36.7437, 79.6506, 45.5978, -30.9812, -58.8505, -14.135, 39.1058, 33.7228, -16.9632]
[-1125.92, 70.8397, -90.84, -63.5725, 35.5344, 64.9156, 32.0284, -26.103, -53.4579, -8.28082, 52.7979, 44.2782, -18.8189]
[-1114.31, 68.4362, -97.9093, -64.6, 26.9469, 63.0275, 21.4004, -38.74, -55.2257, -21.8611, 44.2154, 51.7212, -6.31388]
[-1125.32, 53.364, -109.289, -78.9736, 14.4501, 61.9023, 17.4901, -41.2777, -49.6244, -21.5952, 36.1365, 46.6864, -7.27341]
[-1118.6, 70.3596, -98.161, -66.104, 32.0612, 60.1359, 23.9901, -36.848, -62.9148, -19.2665, 43.8423, 42.2416, -15.2019]
[-1114.71, 76.1984, -90.9465, -62.5624, 33.6692, 64.1003, 26.8123, -32.4288, -56.5132, -9.3373, 53.7819, 48.2865, -9.88663]
[-1118.22, 66.2695, -101.063, -70.0289, 24.9342, 62.4203, 27.5152, -28.6322, -49.113, -11.7934, 55.4559, 54.5683, -6.8511]
[-1124.15, 58.8946, -103.342, -56.741, 40.3402, 63.8909, 29.2046, -35.1732, -64.5603, -13.9229, 55.7754, 48.0254, -11.1888]
[-1123.6, 64.4236, -94.4253, -64.878, 24.1191, 63.2517, 34.5765, -28.442, -66.5705, -25.9269, 53.4351, 51.1207, -4.59711]
[-1129.02, 56.3647, -101.923, -66.4858, 20.848, 58.2949, 37.7195, -29.6443, -64.7731, -14.4643, 59.3265, 49.4035, -16.7301]
[-1119.05, 69.6019, -94.5665, -65.0106, 25.6041, 60.1223, 28.452, -36.5179, -58.6313, -6.22076, 54.4356, 39.831, -24.7236]
[-1121.17, 55.614, -103.612, -55.6245, 41.4262, 70.7177, 26.2952, -32.4776, -54.7884, -11.7088, 47.5193, 37.8736, -17.479]
[-1132.29, 55.8151, -101.409, -66.5163, 36.255, 68.3654, 23.8265, -28.7582, -50.3383, -11.3888, 58.8422, 49.0127, -19.2893]
[-1120.8, 64.2162, -94.5198, -54.1996, 35.8671, 62.6849, 21.1164, -36.9672, -47.8877, -4.80148, 57.0298, 48.1072, -26.7888]
[-1126.99, 64.9972, -94.4942, -59.555, 38.2573, 61.5939, 18.7857, -43.5908, -65.6752, -13.3968, 56.2508, 46.6977, -20.4346]
[-1108.79, 64.8271, -107.489, -67.362, 26.6028, 63.9725, 24.6054, -29.7973, -48.1504, -15.7204, 50.228, 41.9932, -19.1765]
[-1114.28, 68.8827, -98.8089, -56.7248, 42.569, 64.1351, 21.7413, -29.2719, -57.2202, -23.8041, 47.6572, 41.5879, -18.94]
[-1117.07, 68.3378, -98.1084, -59.9377, 43.6937, 73.7999, 26.8893, -31.6575, -52.4199, -15.9793, 44.0872, 38.8106, -15.6527]
[-1126.16, 61.0864, -97.1346, -52.4296, 47.9874, 67.7047, 23.1474, -32.9381, -56.0715, -13.1008, 55.3101, 48.9552, -13.2272]
[-1118.26, 67.0995, -98.4216, -58.1302, 41.3153, 67.1746, 28.6447, -26.2234, -51.5899, -10.8098, 57.0856, 45.7202, -16.1505]
[-1129.42, 56.5447, -98.3656, -62.5341, 28.0418, 68.5937, 36.834, -29.6976, -57.4583, -21.5623, 45.8654, 44.0589, -21.5338]
[-1128.82, 56.3546, -103.339, -62.0107, 39.1875, 70.4641, 30.594, -31.1529, -56.2235, -14.7666, 51.8815, 42.1079, -20.8361]
[-1122.33, 60.8235, -96.0635, -52.7375, 38.2349, 65.1899, 23.2498, -33.8738, -52.5578, -18.4051, 45.6425, 40.4072, -27.8205]
[-1120.28, 67.2751, -92.0068, -57.2527, 33.1632, 69.1855, 35.408, -27.5564, -50.0873, -11.6347, 50.5778, 45.5767, -21.4139]
[-1122.2, 71.8581, -92.0549, -64.2416, 30.99, 57.4685, 21.4021, -35.9487, -55.2961, -7.45102, 50.3668, 41.1254, -20.4991]
[-1127.15, 69.0657, -94.9015, -69.3333, 33.2264, 58.3354, 13.027, -42.94, -63.2418, -21.1061, 43.5882, 42.4164, -20.0475]
[-1120.76, 70.2253, -96.6833, -66.6937, 35.2549, 62.274, 19.0854, -38.7762, -59.7791, -10.9596, 52.2363, 45.9327, -4.52419]
[-1118.21, 77.5267, -84.4523, -65.5625, 26.933, 66.9709, 31.6752, -27.5281, -55.5057, -17.0401, 49.7606, 43.9869, -13.7201]
[-1128.54, 68.6394, -89.9396, -64.856, 32.0413, 69.3106, 44.8646, -16.7883, -56.7283, -12.9129, 53.4635, 38.8004, -23.9282]
[-1123.09, 71.8419, -95.2063, -76.0139, 27.1411, 64.4146, 24.5145, -29.5619, -53.4622, -16.0196, 46.6595, 39.8581, -16.6835]
[-1120.17, 61.3385, -102.892, -61.7301, 34.9944, 69.7591, 33.852, -31.6891, -56.9389, -16.0564, 42.8362, 39.7031, -11.77]
[-1113.54, 72.2411, -97.6031, -67.5849, 27.2047, 61.589, 24.7101, -35.9371, -55.9422, -10.613, 51.9869, 49.7661, -7.10429]
[-1129.4, 65.0689, -98.0378, -69.5468, 34.2062, 67.5036, 35.5682, -24.0659, -55.5015, -13.909, 47.1479, 44.7488, -9.65185]
[-1126.88, 72.6558, -83.3173, -69.4128, 24.4452, 68.0978, 29.51, -32.6418, -65.6323, -27.2755, 44.5271, 37.4489, -22.5117]
[-1129.49, 73.0086, -84.4998, -76.3463, 13.2542, 53.7249, 19.8375, -34.0045, -59.4352, -26.9353, 43.6183, 47.3509, -17.5241]
[-1132.85, 63.4266, -96.1603, -72.2921, 26.1813, 61.341, 30.4647, -28.0968, -56.3554, -13.4008, 53.6979, 51.5436, -10.7614]
[-1125.38, 65.5023, -98.5802, -61.8321, 44.5388, 68.6549, 21.6208, -37.3514, -57.8197, -17.3095, 46.2108, 47.8472, -10.3422]
[-1130.48, 62.0365, -99.6786, -69.0481, 34.1547, 65.7402, 27.6365, -31.1901, -56.3329, -12.5179, 55.9325, 53.3951, -8.16684]
[-1135.79, 62.4917, -92.116, -70.175, 27.4271, 67.0757, 27.0377, -44.903, -67.4293, -15.7202, 48.719, 48.3922, -6.6263]
[-1121.26, 76.2885, -89.9869, -68.6137, 32.0707, 66.641, 27.1936, -38.3267, -61.9443, -22.3707, 30.0935, 36.6846, -8.94501]
[-1133.16, 55.6843, -105.293, -70.068, 37.0663, 74.9973, 39.3108, -23.2982, -52.5346, -15.9093, 39.7104, 38.6122, -8.97764]
[-1137.04, 62.5621, -98.8447, -81.728, 24.2144, 64.6049, 30.7238, -23.2883, -41.9918, 0.769115, 56.2689, 51.0152, -6.44525]
[-1133.62, 68.6308, -87.3576, -74.1066, 24.4833, 72.2615, 41.8765, -16.7556, -44.9899, -10.5054, 51.3741, 44.3333, -14.3631]
[-1142.21, 59.4508, -92.9467, -70.9639, 36.6739, 79.4543, 38.8124, -27.4748, -48.3233, -2.16091, 51.4725, 44.8637, -5.78299]
[-1132.46, 61.3668, -96.9106, -68.5633, 31.7567, 66.8078, 31.5384, -26.8912, -53.9802, -17.1292, 41.2294, 36.7248, -13.4425]
[-1139.72, 62.3642, -92.9201, -75.4344, 26.6054, 67.9517, 34.2297, -31.8958, -60.968, -15.1696, 38.7482, 29.4386, -14.6902]
[-1148.26, 61.5317, -86.3521, -79.753, 21.1417, 67.3202, 28.474, -33.4658, -54.3722, -12.2929, 47.9593, 46.408, -12.6507]
[-1137.13, 62.8635, -88.7172, -70.115, 26.6153, 68.759, 26.7104, -36.8027, -54.1448, -13.724, 48.528, 48.8749, -8.85201]
[-1151.33, 55.3655, -93.6205, -76.1224, 38.0574, 78.4239, 28.5548, -32.9266, -52.2107, -12.7, 43.8675, 41.3712, -12.9796]
[-1147.23, 56.5735, -93.6124, -75.7635, 27.3088, 67.0961, 31.7064, -29.6159, -55.9031, -11.9694, 45.9465, 39.0778, -16.8901]
[-1135.09, 68.0579, -82.5936, -73.1833, 18.4398, 65.9546, 25.2865, -37.1697, -56.6765, -18.632, 48.178, 43.7279, -22.7105]
[-1132.93, 64.749, -90.6139, -71.3782, 26.1444, 71.1152, 31.9929, -35.1198, -59.026, -17.6628, 45.42, 41.2183, -14.7016]
